sku,meta:_sku,post_title,post_status,post_type,Type: product_type,tax:product_type,tax:product_cat,tax:product_tag,regular_price,sale_price,meta:_price,manage_stock,stock_status,images,attribute:pa_style,attribute_default:pa_style,attribute_data:pa_style,attribute:pa_sex,attribute_default:pa_sex,attribute_data:pa_sex,attribute:pa_color,attribute_default:pa_color,attribute_data:pa_color,attribute:pa_size,attribute_default:pa_size,attribute_data:pa_size,attribute:pa_material,attribute_data:pa_material,attribute:pa_print,attribute_data:pa_print,attribute:pa_wash,attribute_data:pa_wash,attribute:pa_default_style,attribute_data:pa_default_style,meta:_wc_average_rating,meta:_wc_rating_count,meta:_wc_review_count,meta:_stock_status,post_content,post_excerpt
ART-0001-TS,ART-0001-TS,سگ گرم جذاب,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#عینک,120000,,120000,no,instock,ART-0001-TS-color1.jpg|ART-0001-TS-color1-men.jpg|ART-0001-TS-color1-women.jpg|ART-0001-TS-color2.jpg|ART-0001-TS-color2-men.jpg|ART-0001-TS-color2-women.jpg|ART-0001-TS-color4.jpg|ART-0001-TS-color4-men.jpg|ART-0001-TS-color4-women.jpg|ART-0001-TS-color5.jpg|ART-0001-TS-color5-men.jpg|ART-0001-TS-color5-women.jpg|ART-0001-TS-color7.jpg|ART-0001-TS-color7-men.jpg|ART-0001-TS-color7-women.jpg|ART-0001-HD-color8.jpg|ART-0001-HD-color8-men.jpg|ART-0001-HD-color8-women.jpg|ART-0001-HD-color2.jpg|ART-0001-HD-color2-men.jpg|ART-0001-HD-color2-women.jpg|ART-0001-HD-color5.jpg|ART-0001-HD-color5-men.jpg|ART-0001-HD-color5-women.jpg|ART-0001-HD-color9.jpg|ART-0001-HD-color9-men.jpg|ART-0001-HD-color9-women.jpg|ART-0001-HD-color10.jpg|ART-0001-HD-color10-men.jpg|ART-0001-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|آبی|زرشکی|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0158-TS,ART-0158-TS,الویس پرسلی ۲ (Elvis Presley),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#الویس_پرسلی|#Elvis_Presley,120000,,120000,no,instock,ART-0158-TS-color1.jpg|ART-0158-TS-color1-men.jpg|ART-0158-TS-color1-women.jpg|ART-0158-TS-color2.jpg|ART-0158-TS-color2-men.jpg|ART-0158-TS-color2-women.jpg|ART-0158-TS-color3.jpg|ART-0158-TS-color3-men.jpg|ART-0158-TS-color3-women.jpg|ART-0158-TS-color4.jpg|ART-0158-TS-color4-men.jpg|ART-0158-TS-color4-women.jpg|ART-0158-TS-color5.jpg|ART-0158-TS-color5-men.jpg|ART-0158-TS-color5-women.jpg|ART-0158-TS-color6.jpg|ART-0158-TS-color6-men.jpg|ART-0158-TS-color6-women.jpg|ART-0158-TS-color7.jpg|ART-0158-TS-color7-men.jpg|ART-0158-TS-color7-women.jpg|ART-0158-HD-color8.jpg|ART-0158-HD-color8-men.jpg|ART-0158-HD-color8-women.jpg|ART-0158-HD-color2.jpg|ART-0158-HD-color2-men.jpg|ART-0158-HD-color2-women.jpg|ART-0158-HD-color5.jpg|ART-0158-HD-color5-men.jpg|ART-0158-HD-color5-women.jpg|ART-0158-HD-color9.jpg|ART-0158-HD-color9-men.jpg|ART-0158-HD-color9-women.jpg|ART-0158-HD-color10.jpg|ART-0158-HD-color10-men.jpg|ART-0158-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.6,6,6,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0159-TS,ART-0159-TS,اریک کلپتون ۱ (Eric Clapton),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#اریک_کلپتون|#Eric_Clapton,120000,,120000,no,instock,ART-0159-TS-color1.jpg|ART-0159-TS-color1-men.jpg|ART-0159-TS-color1-women.jpg|ART-0159-TS-color2.jpg|ART-0159-TS-color2-men.jpg|ART-0159-TS-color2-women.jpg|ART-0159-TS-color3.jpg|ART-0159-TS-color3-men.jpg|ART-0159-TS-color3-women.jpg|ART-0159-TS-color4.jpg|ART-0159-TS-color4-men.jpg|ART-0159-TS-color4-women.jpg|ART-0159-TS-color5.jpg|ART-0159-TS-color5-men.jpg|ART-0159-TS-color5-women.jpg|ART-0159-TS-color6.jpg|ART-0159-TS-color6-men.jpg|ART-0159-TS-color6-women.jpg|ART-0159-TS-color7.jpg|ART-0159-TS-color7-men.jpg|ART-0159-TS-color7-women.jpg|ART-0159-HD-color8.jpg|ART-0159-HD-color8-men.jpg|ART-0159-HD-color8-women.jpg|ART-0159-HD-color2.jpg|ART-0159-HD-color2-men.jpg|ART-0159-HD-color2-women.jpg|ART-0159-HD-color5.jpg|ART-0159-HD-color5-men.jpg|ART-0159-HD-color5-women.jpg|ART-0159-HD-color9.jpg|ART-0159-HD-color9-men.jpg|ART-0159-HD-color9-women.jpg|ART-0159-HD-color10.jpg|ART-0159-HD-color10-men.jpg|ART-0159-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرد,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,6,6,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0160-TS,ART-0160-TS,اریک کلپتون ۲ (Eric Clapton),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#اریک_کلپتون|#Eric_Clapton,120000,,120000,no,instock,ART-0160-TS-color1.jpg|ART-0160-TS-color1-men.jpg|ART-0160-TS-color1-women.jpg|ART-0160-TS-color2.jpg|ART-0160-TS-color2-men.jpg|ART-0160-TS-color2-women.jpg|ART-0160-TS-color3.jpg|ART-0160-TS-color3-men.jpg|ART-0160-TS-color3-women.jpg|ART-0160-TS-color4.jpg|ART-0160-TS-color4-men.jpg|ART-0160-TS-color4-women.jpg|ART-0160-TS-color5.jpg|ART-0160-TS-color5-men.jpg|ART-0160-TS-color5-women.jpg|ART-0160-TS-color6.jpg|ART-0160-TS-color6-men.jpg|ART-0160-TS-color6-women.jpg|ART-0160-TS-color7.jpg|ART-0160-TS-color7-men.jpg|ART-0160-TS-color7-women.jpg|ART-0160-HD-color8.jpg|ART-0160-HD-color8-men.jpg|ART-0160-HD-color8-women.jpg|ART-0160-HD-color2.jpg|ART-0160-HD-color2-men.jpg|ART-0160-HD-color2-women.jpg|ART-0160-HD-color5.jpg|ART-0160-HD-color5-men.jpg|ART-0160-HD-color5-women.jpg|ART-0160-HD-color9.jpg|ART-0160-HD-color9-men.jpg|ART-0160-HD-color9-women.jpg|ART-0160-HD-color10.jpg|ART-0160-HD-color10-men.jpg|ART-0160-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.4,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0161-TS,ART-0161-TS,گری مور ۱ (Gary Moore),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#گری_مور|#Gary_Moore,120000,,120000,no,instock,ART-0161-TS-color1.jpg|ART-0161-TS-color1-men.jpg|ART-0161-TS-color1-women.jpg|ART-0161-TS-color2.jpg|ART-0161-TS-color2-men.jpg|ART-0161-TS-color2-women.jpg|ART-0161-TS-color3.jpg|ART-0161-TS-color3-men.jpg|ART-0161-TS-color3-women.jpg|ART-0161-TS-color4.jpg|ART-0161-TS-color4-men.jpg|ART-0161-TS-color4-women.jpg|ART-0161-TS-color5.jpg|ART-0161-TS-color5-men.jpg|ART-0161-TS-color5-women.jpg|ART-0161-TS-color6.jpg|ART-0161-TS-color6-men.jpg|ART-0161-TS-color6-women.jpg|ART-0161-TS-color7.jpg|ART-0161-TS-color7-men.jpg|ART-0161-TS-color7-women.jpg|ART-0161-HD-color8.jpg|ART-0161-HD-color8-men.jpg|ART-0161-HD-color8-women.jpg|ART-0161-HD-color2.jpg|ART-0161-HD-color2-men.jpg|ART-0161-HD-color2-women.jpg|ART-0161-HD-color5.jpg|ART-0161-HD-color5-men.jpg|ART-0161-HD-color5-women.jpg|ART-0161-HD-color9.jpg|ART-0161-HD-color9-men.jpg|ART-0161-HD-color9-women.jpg|ART-0161-HD-color10.jpg|ART-0161-HD-color10-men.jpg|ART-0161-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0162-TS,ART-0162-TS,گری مور ۲ (Gary Moore),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#گری_مور|#Gary_Moore,120000,,120000,no,instock,ART-0162-TS-color1.jpg|ART-0162-TS-color1-men.jpg|ART-0162-TS-color1-women.jpg|ART-0162-TS-color2.jpg|ART-0162-TS-color2-men.jpg|ART-0162-TS-color2-women.jpg|ART-0162-TS-color3.jpg|ART-0162-TS-color3-men.jpg|ART-0162-TS-color3-women.jpg|ART-0162-TS-color4.jpg|ART-0162-TS-color4-men.jpg|ART-0162-TS-color4-women.jpg|ART-0162-TS-color5.jpg|ART-0162-TS-color5-men.jpg|ART-0162-TS-color5-women.jpg|ART-0162-TS-color6.jpg|ART-0162-TS-color6-men.jpg|ART-0162-TS-color6-women.jpg|ART-0162-TS-color7.jpg|ART-0162-TS-color7-men.jpg|ART-0162-TS-color7-women.jpg|ART-0162-HD-color8.jpg|ART-0162-HD-color8-men.jpg|ART-0162-HD-color8-women.jpg|ART-0162-HD-color2.jpg|ART-0162-HD-color2-men.jpg|ART-0162-HD-color2-women.jpg|ART-0162-HD-color5.jpg|ART-0162-HD-color5-men.jpg|ART-0162-HD-color5-women.jpg|ART-0162-HD-color9.jpg|ART-0162-HD-color9-men.jpg|ART-0162-HD-color9-women.jpg|ART-0162-HD-color10.jpg|ART-0162-HD-color10-men.jpg|ART-0162-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.9,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0163-TS,ART-0163-TS,هنک ویلیامز ۱ (Hank Williams),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#هنک_ویلیامز|#Hank_Williams,120000,,120000,no,instock,ART-0163-TS-color1.jpg|ART-0163-TS-color1-men.jpg|ART-0163-TS-color1-women.jpg|ART-0163-TS-color2.jpg|ART-0163-TS-color2-men.jpg|ART-0163-TS-color2-women.jpg|ART-0163-TS-color3.jpg|ART-0163-TS-color3-men.jpg|ART-0163-TS-color3-women.jpg|ART-0163-TS-color4.jpg|ART-0163-TS-color4-men.jpg|ART-0163-TS-color4-women.jpg|ART-0163-TS-color5.jpg|ART-0163-TS-color5-men.jpg|ART-0163-TS-color5-women.jpg|ART-0163-TS-color6.jpg|ART-0163-TS-color6-men.jpg|ART-0163-TS-color6-women.jpg|ART-0163-TS-color7.jpg|ART-0163-TS-color7-men.jpg|ART-0163-TS-color7-women.jpg|ART-0163-HD-color8.jpg|ART-0163-HD-color8-men.jpg|ART-0163-HD-color8-women.jpg|ART-0163-HD-color2.jpg|ART-0163-HD-color2-men.jpg|ART-0163-HD-color2-women.jpg|ART-0163-HD-color5.jpg|ART-0163-HD-color5-men.jpg|ART-0163-HD-color5-women.jpg|ART-0163-HD-color9.jpg|ART-0163-HD-color9-men.jpg|ART-0163-HD-color9-women.jpg|ART-0163-HD-color10.jpg|ART-0163-HD-color10-men.jpg|ART-0163-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.3,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0164-TS,ART-0164-TS,هنک ویلیامز ۲ (Hank Williams),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#هنک_ویلیامز|#Hank_Williams,120000,,120000,no,instock,ART-0164-TS-color1.jpg|ART-0164-TS-color1-men.jpg|ART-0164-TS-color1-women.jpg|ART-0164-TS-color2.jpg|ART-0164-TS-color2-men.jpg|ART-0164-TS-color2-women.jpg|ART-0164-TS-color3.jpg|ART-0164-TS-color3-men.jpg|ART-0164-TS-color3-women.jpg|ART-0164-TS-color4.jpg|ART-0164-TS-color4-men.jpg|ART-0164-TS-color4-women.jpg|ART-0164-TS-color5.jpg|ART-0164-TS-color5-men.jpg|ART-0164-TS-color5-women.jpg|ART-0164-TS-color6.jpg|ART-0164-TS-color6-men.jpg|ART-0164-TS-color6-women.jpg|ART-0164-TS-color7.jpg|ART-0164-TS-color7-men.jpg|ART-0164-TS-color7-women.jpg|ART-0164-HD-color8.jpg|ART-0164-HD-color8-men.jpg|ART-0164-HD-color8-women.jpg|ART-0164-HD-color2.jpg|ART-0164-HD-color2-men.jpg|ART-0164-HD-color2-women.jpg|ART-0164-HD-color5.jpg|ART-0164-HD-color5-men.jpg|ART-0164-HD-color5-women.jpg|ART-0164-HD-color9.jpg|ART-0164-HD-color9-men.jpg|ART-0164-HD-color9-women.jpg|ART-0164-HD-color10.jpg|ART-0164-HD-color10-men.jpg|ART-0164-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0165-TS,ART-0165-TS,جانی کش ۱ (Johny cash),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#جانی_کش|#Johny_cash,120000,,120000,no,instock,ART-0165-TS-color1.jpg|ART-0165-TS-color1-men.jpg|ART-0165-TS-color1-women.jpg|ART-0165-TS-color2.jpg|ART-0165-TS-color2-men.jpg|ART-0165-TS-color2-women.jpg|ART-0165-TS-color3.jpg|ART-0165-TS-color3-men.jpg|ART-0165-TS-color3-women.jpg|ART-0165-TS-color4.jpg|ART-0165-TS-color4-men.jpg|ART-0165-TS-color4-women.jpg|ART-0165-TS-color5.jpg|ART-0165-TS-color5-men.jpg|ART-0165-TS-color5-women.jpg|ART-0165-TS-color6.jpg|ART-0165-TS-color6-men.jpg|ART-0165-TS-color6-women.jpg|ART-0165-TS-color7.jpg|ART-0165-TS-color7-men.jpg|ART-0165-TS-color7-women.jpg|ART-0165-HD-color8.jpg|ART-0165-HD-color8-men.jpg|ART-0165-HD-color8-women.jpg|ART-0165-HD-color2.jpg|ART-0165-HD-color2-men.jpg|ART-0165-HD-color2-women.jpg|ART-0165-HD-color5.jpg|ART-0165-HD-color5-men.jpg|ART-0165-HD-color5-women.jpg|ART-0165-HD-color9.jpg|ART-0165-HD-color9-men.jpg|ART-0165-HD-color9-women.jpg|ART-0165-HD-color10.jpg|ART-0165-HD-color10-men.jpg|ART-0165-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.0,10,10,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0166-TS,ART-0166-TS,جانی کش ۲ (Johny cash),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#جانی_کش|#Johny_cash,120000,,120000,no,instock,ART-0166-TS-color1.jpg|ART-0166-TS-color1-men.jpg|ART-0166-TS-color1-women.jpg|ART-0166-TS-color2.jpg|ART-0166-TS-color2-men.jpg|ART-0166-TS-color2-women.jpg|ART-0166-TS-color3.jpg|ART-0166-TS-color3-men.jpg|ART-0166-TS-color3-women.jpg|ART-0166-TS-color4.jpg|ART-0166-TS-color4-men.jpg|ART-0166-TS-color4-women.jpg|ART-0166-TS-color5.jpg|ART-0166-TS-color5-men.jpg|ART-0166-TS-color5-women.jpg|ART-0166-TS-color6.jpg|ART-0166-TS-color6-men.jpg|ART-0166-TS-color6-women.jpg|ART-0166-TS-color7.jpg|ART-0166-TS-color7-men.jpg|ART-0166-TS-color7-women.jpg|ART-0166-HD-color8.jpg|ART-0166-HD-color8-men.jpg|ART-0166-HD-color8-women.jpg|ART-0166-HD-color2.jpg|ART-0166-HD-color2-men.jpg|ART-0166-HD-color2-women.jpg|ART-0166-HD-color5.jpg|ART-0166-HD-color5-men.jpg|ART-0166-HD-color5-women.jpg|ART-0166-HD-color9.jpg|ART-0166-HD-color9-men.jpg|ART-0166-HD-color9-women.jpg|ART-0166-HD-color10.jpg|ART-0166-HD-color10-men.jpg|ART-0166-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.4,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0167-TS,ART-0167-TS,جانی کش ۳ (Johny cash),publish,product,product,variable,موزیک باز>ژانرهای موسیقی>بلوز و کانتری,#بلوز_کانتری|#جانی_کش|#Johny_cash,120000,,120000,no,instock,ART-0167-TS-color1.jpg|ART-0167-TS-color1-men.jpg|ART-0167-TS-color1-women.jpg|ART-0167-TS-color2.jpg|ART-0167-TS-color2-men.jpg|ART-0167-TS-color2-women.jpg|ART-0167-TS-color3.jpg|ART-0167-TS-color3-men.jpg|ART-0167-TS-color3-women.jpg|ART-0167-TS-color4.jpg|ART-0167-TS-color4-men.jpg|ART-0167-TS-color4-women.jpg|ART-0167-TS-color5.jpg|ART-0167-TS-color5-men.jpg|ART-0167-TS-color5-women.jpg|ART-0167-TS-color6.jpg|ART-0167-TS-color6-men.jpg|ART-0167-TS-color6-women.jpg|ART-0167-TS-color7.jpg|ART-0167-TS-color7-men.jpg|ART-0167-TS-color7-women.jpg|ART-0167-HD-color8.jpg|ART-0167-HD-color8-men.jpg|ART-0167-HD-color8-women.jpg|ART-0167-HD-color2.jpg|ART-0167-HD-color2-men.jpg|ART-0167-HD-color2-women.jpg|ART-0167-HD-color5.jpg|ART-0167-HD-color5-men.jpg|ART-0167-HD-color5-women.jpg|ART-0167-HD-color9.jpg|ART-0167-HD-color9-men.jpg|ART-0167-HD-color9-women.jpg|ART-0167-HD-color10.jpg|ART-0167-HD-color10-men.jpg|ART-0167-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سبز خاکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.2,8,8,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
